"","GSM432030","GSM432031","GSM432032","GSM432033","GSM432034","GSM432209","GSM432210","GSM432211","GSM432212","GSM432213","GSM432241","GSM432231","GSM432232","GSM432233","GSM432260","GSM432261","GSM432393","GSM432394","GSM432395","GSM432396","GSM432397","GSM432398","GSM432399","GSM432400","GSM432414","GSM432415","GSM432416"
"208042_at",8.87317106265093,9.00969457846211,8.90297412303499,8.86247101975075,8.85555785348505,8.83881034459913,8.9541528232919,8.78592164066228,9.16093200710996,8.7648434521756,8.90140650452999,9.07341860849786,8.78945335069291,9.20812105889431,8.57417719008912,8.29601175047396,8.44670660537308,8.61175691053995,8.48993713484634,8.19321220550876,8.39064695467652,8.22511946237949,8.32322464611895,8.43689087870417,8.40215210380217,8.46939535649862,8.61861918486658
"1555958_at",7.37982294548028,7.59537565756552,7.38815537041669,7.31628821848606,7.55112711739112,7.10269922640081,7.33551876858931,7.40130222188886,7.10993223545444,7.2233232459576,7.47422023954298,7.5670899787778,7.72847995521435,7.51502657803835,7.60426681035526,7.69193629395141,7.29299293879304,7.61844834157313,7.40662489311942,7.53572319852887,7.54656166756743,7.40662489311942,7.08964616110899,7.26598486285797,7.32250697543548,7.20935018857845,7.06180676116408
"230270_at",6.53190412222492,6.60837525173617,6.77150151417683,6.35839527043214,6.35695458793335,6.10445056425337,6.36451732779545,5.82023726817695,6.0841419891677,6.79564324563452,6.3572497033265,6.11295443375386,5.93001045397935,6.14734863108975,6.32062995001988,5.88941401271375,6.26155674743821,6.06223509576118,6.16416436381235,7.02400336744344,6.83536514085796,6.93041391921616,6.79119003443961,6.68291306384665,6.43893064912631,6.81895748739805,6.4826106876798
"223144_s_at",8.37730159254595,8.44583498389104,8.50153045207898,8.81605294748607,8.84087195044299,8.94225615972171,9.09733268976301,9.02583352961721,9.30410443031273,8.66662890646422,8.52884610458147,8.45159038637265,8.58781274531032,8.66426012767432,8.60525025141574,8.66843466452124,8.9143235996995,8.36340137419212,8.43012421263585,8.59825564698465,8.47501104154723,8.781503395238,8.75740454039604,8.70379574654543,8.83391532681461,9.12829775005847,8.82044696501303
"218827_s_at",6.85398447551214,6.87954304864975,7.01186171074723,7.45897928326411,7.49054658012196,7.53549805037982,7.63119887839565,7.2906454635998,7.46389786831549,6.97734212655265,6.93416810115906,6.8950679523418,6.99659017048695,7.03644295311074,7.45819733736946,7.44317985658853,7.34029855158439,7.15361992272434,6.98241271134115,6.91051275965542,6.65324303350988,7.35494628040567,7.25978026016938,7.51564292572769,7.51631418489625,7.5391117640006,7.61204283302065
"231011_at",8.0233850660345,8.30757701338079,8.06917745704562,7.550941157966,7.66054540021251,7.97427200272574,8.27808528740834,8.39144241704387,8.61345919788974,7.95212229410064,8.06225853965624,8.22254070817196,7.8548730221201,8.33916195261108,7.68589873134495,7.66361500126186,7.66261636537055,7.9382123745502,7.36757590147036,7.34508852558861,7.33259040786462,7.12075528243522,6.95510441910813,7.08879009766298,7.71847877929578,7.78861621133312,7.96130868698317
"238964_at",6.36932504163843,6.50189082927768,6.43109542633911,6.48856379603006,6.49830444757066,6.55871876296468,6.32725458687862,6.24912564113358,6.27746144257099,6.42536277888834,5.93661070369174,6.0052059145445,5.93786221418131,5.94147907257101,6.29361271068117,5.98842235582375,6.06299872858796,5.89047449273886,6.17894922768165,6.31479002458009,6.1670999206501,6.18972914421002,5.95828785731123,6.24929109086222,5.93477269054941,6.10297831767018,6.13595852746341
"218274_s_at",9.0614373945433,9.14856760591139,9.17242661226794,8.92118285725567,8.91195547854067,9.03605428550017,8.92968997054877,8.90434450623399,8.91959960073608,9.32986061685097,9.06470220992633,9.136500250099,9.05234619591871,8.9029200780562,8.95896620148369,8.55910496267414,8.77769425187494,8.67879793964936,9.06595862404263,9.21088635401528,9.26671923779768,9.00836086426598,9.06402877060706,9.15000512496587,8.77289486709661,8.7658960176112,8.78360428737824
"201702_s_at",9.36540261926344,9.58155508217395,9.51237992470891,9.28541856181785,9.3462717975975,9.51807403129581,9.75077383917076,9.31026175448951,10.0305562248726,9.60512931117242,9.44579800182629,9.65520219665172,9.19491101096224,9.79968663681543,9.17887988431764,9.23487317131308,9.32233119983077,9.54142712250304,9.00227056265156,8.71345548966963,8.92377390236426,8.71214343985815,8.70969840506407,8.85074469698411,9.14673011391093,9.14459451572355,9.34214291077757
"227075_at",8.55896329043154,8.6691166657845,8.75153863329597,9.08677789978753,8.98441652282737,9.27058229550741,9.15094980493961,9.20794994587882,9.27456807856505,8.56926126938664,8.56345542227229,8.57799907272801,8.62814031900117,8.65239229688094,8.52299699999909,8.52976729518241,8.75103282447573,8.51764444238214,8.8447820235769,8.77146854820715,8.52033914210556,8.80298008665919,8.78767759766304,8.85992781890362,8.97488402221955,8.88478147491139,8.99725627382085
"221520_s_at",9.08346699228902,9.1278347191844,9.26093673976384,10.0774055457645,10.1937000638936,10.1994884485887,10.2352157635357,10.1035223558991,10.2635248283029,9.30522890116981,9.29617435043085,9.45833664495484,9.8488439944517,9.82668518312199,9.7800614902288,10.1219157379244,9.99690727678438,9.99731233379375,9.12254413158784,9.0071500748927,9.06638060050243,9.9465721512326,10.1100398073724,10.0143118614873,9.77521329373417,9.82938029822071,9.69103386708822
"218108_at",8.89513160550783,8.91830224433006,8.8667813825668,9.74054821480512,9.70139186025067,9.80629284761151,9.31320469393489,9.31383985482847,9.47642365725575,9.09722767288183,9.01810192152145,9.04615742990143,9.4160818833568,9.46880369301887,9.34521126181069,9.12034651451248,9.22246836245708,9.0464478062694,9.00525228129557,8.89245269849656,8.67457916361833,9.70741211030757,9.59526496243532,9.69875272731548,9.18244022261004,9.20903069592317,9.15131100019715
"229676_at",9.47065569819097,9.53080933761526,9.58992260394517,9.76399515177584,9.80526092538736,9.92033568017641,9.94673459049478,9.33707641358227,10.0076871051492,9.83563593323351,9.46201805709128,9.59005311448075,9.72159855156902,9.85472337122291,9.64422791839899,9.74183740933815,9.84594326128071,9.35800413585529,9.51064176071906,9.61160507533707,9.45710609103459,9.59482962815514,9.66812359924634,9.75823454611894,9.3289541099554,9.7738085877463,9.51064386232309
"238719_at",7.10131585637357,7.10260210911252,7.21401206475039,7.65334954991226,7.55681011193364,7.51881572278404,7.59473046119767,7.61063226265205,7.8550648735905,7.03487583934215,6.98992383637555,7.10697835474892,6.97705656371968,7.25725867597725,7.27945359827516,7.50081780103804,7.66659928388527,7.31855765291106,7.39888339762663,7.34110073449198,7.18387142812729,7.68203998452572,7.50304217916888,7.47258182557341,7.77618765213621,7.85053990297337,7.95103982419302
"224037_at",7.23315629900803,7.21007105113462,7.37300190441282,6.98896269430866,6.9297221077634,7.13323890823187,7.35686032867652,7.36672352302212,7.59754350990934,7.14060828889855,7.10924382190346,7.25231887400307,6.87354474144282,7.63204486741204,6.51813968666798,6.91453764251727,6.91714690562274,7.14319800920953,6.73028791914087,6.60454167890101,6.55745925708176,6.69222146731708,6.46531333417777,6.44169711848145,7.21615146981944,6.91249152996166,7.24107226231578
"238831_at",5.42295222554323,5.79364102748638,5.66335246588055,5.69425935279063,5.52045287662968,5.76579755007039,6.32425022269963,6.02823338865121,6.5940880630514,5.57473494551545,5.52085686364486,5.30257181267231,5.22390567496064,5.32001100061354,4.86968954948205,4.64634444586945,5.05289511716355,4.75649045374904,4.9468279378248,4.89946202285089,4.89365993331337,4.90799141336672,4.79243425268915,4.7727363348691,4.66393395180868,4.82650961823945,5.0768575691639
"218542_at",8.73944496371396,8.78128838569234,8.75523735999399,10.3125068005319,10.3120321568241,10.3157438403903,10.3978656022788,10.235510152707,10.5637063221537,9.09925061389995,9.20420127960089,9.16535566252961,9.68492540050507,9.91353903974728,9.87390236339177,10.1430209016355,10.214491324378,10.0980968690839,8.78773567454354,8.49609405215743,8.41706103004411,10.2379547734371,10.1812899095296,10.3869924730589,9.94360570127205,9.95650140630209,9.98059936604392
"219294_at",6.70523395927863,6.63504787685701,6.58429921972414,7.35062831277791,7.38589914555721,7.58286563556923,7.22906878987374,7.11568983358263,7.48526673974805,6.56401211057106,6.55314215119055,6.58222306215998,6.85125633888048,7.08434760597968,7.33437454889988,6.91836332760357,7.31489733465725,6.96067269010832,6.52944341887639,6.75932001199717,6.43356276177191,7.64733163301837,7.7169989937524,7.65255382830715,7.55366227172896,7.43840090754679,7.49782118216921
"218733_at",9.24013698435829,9.20165463330428,9.36272163974859,9.48140857652026,9.44975106769622,9.6922390164168,9.73916033395342,9.60760997209338,9.71232061206369,9.55857268446782,9.29865556949439,9.46874742436439,9.62121449460179,9.67008160797848,9.55857268446782,9.77655655552074,9.84125457194068,9.7223641927656,9.30807174672553,9.24781036844849,9.08881583188496,9.54556121193187,9.23123775242545,9.42048669032852,9.76773916960053,9.7649411485177,9.85029270999105
"218385_at",8.66056761259252,8.66825280524246,8.64883229516325,9.02154542055515,8.93460539236631,9.14134027509439,9.07456876431832,9.14205640504667,9.22921622722574,8.92009105772576,8.71070138255017,8.8057945918304,8.91334542726418,8.98912224929847,8.78831944744413,9.02810917152939,8.99802493294795,8.80498994624855,8.7671354182198,8.66303416079445,8.69046295874595,9.11430814104576,9.15484628138955,9.08223974307857,9.0506974653932,9.22503688933621,9.10600681035795
"1554455_at",7.37224513117976,7.37253261143082,7.41724973406491,7.39862067319119,7.53529208869549,7.29369905507106,7.46566615738275,7.04316872884952,7.28571860550612,7.50082286983683,7.30234687868088,7.09721319298707,7.19186389945535,7.15953066678176,7.72498578558611,7.33126886569221,7.71063844191819,7.22912865466263,7.19444536529245,7.95138356963225,7.81642301762951,7.71852133357296,7.57368654957378,7.71384592022972,7.28761094828658,7.74177010962301,7.25695149186442
"236620_at",8.76232583555279,9.24803413050622,9.01106746852694,9.0345789425006,8.54059844783325,8.74733641109532,8.64851717363771,8.68413347282776,8.87432651158584,8.80368908942831,8.74319240644878,8.9795302865378,8.41663038745478,8.82840087073953,8.37436507973593,8.0617498209461,8.28918183725232,9.16394215729627,8.22163997505174,7.63308428592244,7.9567331832973,7.55098997653665,7.94210295842806,8.49211800909585,9.10127288229199,8.26172339278633,9.35091075555092
"201917_s_at",10.9400097956012,11.2019044703726,10.9856994437058,11.0399412754337,10.8483899229636,11.0314979553204,11.4225889800141,11.404913169237,11.5435479540589,11.0754261529852,11.1244382186485,11.1415709451348,10.7644764195988,11.0977313585642,10.7050644518883,10.3402168531876,10.5836798859014,11.0465916719488,10.6436333863139,10.5695766398492,10.5295509695592,10.3508938417045,10.474248628288,10.7131927371635,11.080582608462,10.9440963127062,11.2640758231623
"212326_at",8.26874729269682,8.23826988406294,8.39469914525618,8.65637924203629,8.74443130896596,8.83817507521967,8.79174521618208,8.84114052907763,8.88226041170727,8.23398196511284,8.24848545392024,8.47399833750909,8.30024638714987,8.39978134116679,8.52469825480663,7.98011053377271,8.37890845289935,8.11242698107822,8.35890748853122,8.31970404427965,8.23656345604352,8.45100155774535,8.64379260663953,8.62347110975514,8.53876607650702,8.52197174916309,8.73710736031217
"222351_at",7.51613555710043,7.69195539907318,7.54884629516156,7.34776468385037,7.1996816589083,7.46972002263072,7.07653684653526,7.19606689712447,7.08616208231084,7.64457341105714,7.44568940250881,7.50502109235219,7.32886646627952,7.50448546180777,7.24650508930901,7.49910280709232,7.32722616845379,7.53316954868787,7.37574523093445,7.37287011229951,7.43635925151475,7.11536607360005,7.16324151410153,7.28030091286987,6.96774553107479,6.99117892413553,7.0907032972138
"232946_s_at",9.41455439871941,9.42806573302035,9.4730755153479,9.6376832825078,9.66633303111697,9.76045260130159,9.34002297851009,9.28453100388037,9.3551739728221,9.67187666904478,9.38760482596196,9.43993314737745,9.53252396457068,9.33041145532345,9.603508609492,8.77773655172639,9.06223333500886,8.71449836859306,9.38846315822389,9.37952954427267,9.52434805249836,9.67451322739463,9.71129166299123,9.68521668348708,8.81209480582633,9.07097355624648,8.82438985960554
"223238_s_at",9.2229109535926,9.20320334324037,9.34764834304487,9.41719631210718,9.58632927499437,9.56026537593434,9.49923190272547,9.43009604538185,9.5974890253165,9.36365872398379,9.12484713334848,9.13394246838171,8.90225888297543,8.73726715669336,8.98968077182876,8.74537024355493,9.00694606685691,8.71069826920042,9.19504687252684,9.25072203913672,9.07596207605686,9.37309303140614,9.41840455917004,9.44050059923339,9.33048776416781,9.23215219111717,9.23001713267985
"220084_at",8.53128298299485,8.82502316261848,8.63532056444372,8.62291394317108,8.50520039872337,8.48805810495423,9.04830372237465,8.8942637402675,9.0725592333452,8.68943652512074,8.7383803613885,8.49896563932475,8.38247898037626,8.51716119672062,8.33188380978427,7.95738775796857,8.22771913346375,8.43566192718444,7.80986290944737,8.12939201960187,8.14414337675565,8.19285794380325,8.30748830365402,8.34183636389634,8.68850078439961,8.50391216038626,8.64307309890994
"227152_at",8.51826561542012,8.88967242985104,8.80200294921511,8.45388051946717,8.38740389070692,8.35877697886161,9.20521973517467,8.86453562877267,9.39090651632552,8.55558794642914,8.60304775237233,8.51468930129513,8.20064396266602,8.55578064257001,7.89764334186167,8.46162529192353,8.62870176834338,8.67134668750793,8.23528728866762,8.15128972254025,8.20233480582611,7.76869453725701,7.94877739149489,8.01611716850523,8.83813343287334,8.77146854820715,9.20926222520018
"222558_at",7.45977151943938,7.35815676608553,7.53936076576552,7.64837250363811,7.58462519316764,7.72897380403542,7.6965373644445,7.68326917646762,8.09728128036732,7.56679584364297,7.38815414750222,7.32222867408446,7.16841740954465,7.28740612714765,7.37772271216634,7.00020709331834,7.46900909868237,7.06765955852068,7.61357299396632,7.64345335029454,7.50554691310079,7.72084092157801,7.7159334523635,7.76115368284497,7.67305063207514,7.68446835756875,7.72540673585723
"242680_at",5.140779591294,5.23308091430161,4.91679246128711,5.50571118632272,5.34078366821505,5.42145693836651,5.16581953176319,5.05856608148072,5.22032238657577,5.1716485588388,5.35702251863461,5.23000412469701,5.03596864518743,4.8852982695034,5.15642311089757,5.29627038122626,5.04378481212715,5.05300502244995,5.16686243365992,5.22831450036583,5.15964391890163,5.39697298756439,5.4630933669004,5.4063241386409,5.71274826544616,5.60547340698021,5.24871837343424
"236492_at",7.80037962618121,7.92559654550131,7.78705011018239,7.61509269858088,7.49253096502295,7.48734628827598,7.73786010312749,7.3648643846356,7.41018030424886,8.0861396455176,7.87351906244448,7.77328066419419,7.49417862897303,7.63040040616889,7.56018113341222,7.59074025280081,7.82971405379926,7.79003566844102,7.59429913178151,8.21317866608341,7.83141150191912,7.99662076115562,7.76446010212102,8.03865166971965,7.97614242975755,8.22200394659029,7.98025805152422
"218737_at",7.67614513046964,8.03565863268471,7.88462641561433,8.18532494036081,7.83152615144366,8.03855488961892,8.00262703546454,7.84355045939578,7.92655873903188,7.78250616238284,7.59784788341511,7.39583082381306,7.33112933711211,7.47459534695757,7.6406347350515,7.45149441293066,7.75504151622072,7.58725952127636,7.71208982588132,7.67644802720709,7.4850685667426,7.68203998452572,7.47808589600623,7.68203998452572,7.38717647024828,7.32754880854501,7.64428804851062
"221806_s_at",9.39812724675542,9.61998400601934,9.61688683826103,9.8081776388708,9.66042220561466,9.60148391929979,9.75391867069468,9.32046945115106,9.71344406405776,9.84398627082994,9.3122489673227,9.66255820195437,9.72104595681712,9.5732066180617,9.98977110667757,10.0109594899876,10.4407721700702,10.1601018295536,9.85999217200933,9.96119756980977,9.99618686734094,10.0240727911327,10.1595021830658,10.1878379028081,10.2190226822339,10.4690466107854,10.2598166255286
"241199_x_at",5.64716774943897,5.52843267394542,5.16435545856401,5.38823969976003,5.23015866486002,5.20176913289795,5.16572895518753,5.20752392498175,5.19415369057543,5.36307562578534,5.69220191139977,5.43553238189582,5.58444158104599,5.65696884353747,5.38954578940785,5.66054139236495,5.43386860169022,5.47601457516657,5.53056399373941,5.32606581396176,5.71104268580353,5.37561085496527,5.47424567914352,5.50063302546336,5.03037531555241,5.19415369057543,5.22998794238772
"218352_at",7.30479066832089,7.03663621703174,7.22935986413019,7.49380372099691,7.57084334440589,7.5874164734995,7.2201679623778,7.41834173923838,7.44103247263122,7.24401339554567,7.20777468569099,7.0953995427426,7.05950975022897,6.92193660559915,7.41318289270218,6.60891683972179,7.45077353127226,6.90681952161712,7.37607326954759,7.58146361497621,7.27058914251276,7.71230383946151,7.72226931426525,7.72383900498912,7.54480393855976,7.74106962000604,7.5435915338055
"230813_at",8.95309186907453,9.09229883037238,8.80708759589496,8.7922194986177,8.70700598506208,8.70212046489564,8.30833879561729,8.7079774402249,8.65347745710929,8.97863463559374,9.04100240001221,9.11723902997395,9.07481827893894,8.87802156404331,8.60477681301073,9.20491268390616,8.61357581282496,9.00358801220996,8.63074734366411,8.55452168564712,8.7595666954849,8.66054840648605,8.7630702384076,8.72031857116236,8.45529881200214,8.7630702384076,8.68224857288025
"213008_at",8.44360559606478,8.48444597490315,8.517854502659,10.0056981139236,9.84403409022744,10.0112949056073,9.59327552947047,9.2425828059415,9.46789802022973,8.62338571411608,8.68719308360703,8.74358855538718,9.43666245098225,9.53475169951766,9.46403246594034,9.32255352815788,9.3468655235286,9.35926014665898,8.40934032616236,8.14397671816804,8.28267332764967,9.80145078900319,9.89514286540792,9.92589871020002,9.31063440292636,9.19262016516931,9.1323648245139
"218314_s_at",7.91018855065191,7.84470414100512,8.03123134746044,8.14032158937257,8.28487053837516,8.35716261979986,8.38332785408818,8.32642079849265,8.40419292690262,8.08237242336687,7.89879592014439,7.83692351491907,7.96261438784773,7.98813904491891,8.22217041228469,8.03236800435974,8.08622424709124,7.84735760762999,8.08987981941089,8.02598033041684,7.86872630208977,8.09487508049057,8.07219300187915,8.15511414392859,8.09378787687857,8.30589328922787,8.3276036792009
"241364_at",6.43210908892035,6.37422139478157,6.58661583900221,6.57054910745174,6.72499965006358,6.79894022153795,6.62009240851404,6.66984676398515,6.7406406078249,6.39798534585188,6.25803004244483,6.01173027779476,6.13764095480787,6.17287920570467,6.43161211831808,5.7917057112994,5.89796915574979,5.39906557301626,6.7139631955014,6.80736444703085,6.58332369461227,6.47852551437144,6.39176120199657,6.59770187534123,6.29258812657821,6.48322300904528,6.28288038389493
"223574_x_at",9.16082474502302,9.00587926883092,9.19314320581934,8.64133367912272,8.7301386195388,8.87783052108849,8.80970497993462,8.61713803971528,9.21303157332442,9.26867878420547,9.00933683988939,9.08046784552978,8.73912403310585,8.98991899424013,8.41740883531718,8.50032370406491,8.24627775026449,8.55824247227516,8.77430571166592,8.55196359561927,8.56779369008309,7.92899158141442,7.84251402967541,8.08400964340353,8.16376735720379,8.18760838493231,8.48125641517917
"225085_at",8.95487062009876,9.16839507854034,9.00081680517471,9.11632748810028,9.24657434113465,9.36135202807678,9.42158383386426,9.46747154572158,9.42975634871074,9.02006528933058,9.01228400360067,9.02320004591919,8.88731981870604,8.94683326172367,9.02983208059434,8.98958056544561,9.18735446983163,9.07602800581014,8.99406237932046,9.01788418969405,8.86226775170359,9.14123946748309,9.1756492426489,9.2181871451698,9.32716412217958,9.35557465194866,9.48929148002935
"201297_s_at",8.2760134292886,8.33453589847127,8.32432162221051,8.41772220216857,8.63599435531889,8.69113212537643,8.51862907884125,8.38198585012118,8.75356902960897,8.3784203895152,8.32855741948042,8.14419720989249,8.13341926596096,8.52591945640267,8.42360312669273,7.96015141754354,8.39639069952165,8.1300855487251,8.61389269122081,8.45439011434059,8.36810795436095,8.4053950308623,8.74441569031332,8.77992997269106,8.98960709327956,8.81436745959159,8.88219146738648
"218340_s_at",9.06644966291764,8.96133951381183,9.14492773538625,9.05399074330093,9.19455291737185,9.04688162961497,8.95188855830904,8.94293027887681,9.20619752222066,9.15677935073872,9.04224482415558,9.17709888287667,9.24651641516195,8.99820829085017,9.21117486451162,9.16372997179139,9.56801603105305,9.40728669846724,9.26007697722828,9.33050282427643,9.35817340759276,9.35321454655498,9.54502372288378,9.59443326677479,9.87676068665922,9.7573312561637,9.7623740804267
"218424_s_at",9.55242861767343,9.40831675554909,9.7059839346552,9.37129859364394,9.5203289976303,9.5068204658659,9.1440094392977,9.31697946365784,9.32149083156065,9.85409422682351,9.69884513654842,9.64733502689196,9.52121089976883,9.34140269316538,9.43749195145683,9.14922915142689,9.21805328927148,9.07709549010224,9.78544857102471,9.80474286437494,9.75397655215099,9.56315748160448,9.41580661399338,9.5075049154175,9.04369707598409,9.05831947730145,9.14953950137314
"225303_at",7.64994286644415,7.8730441263955,7.68847565659266,8.17925207277377,8.23785761826395,8.18753396793759,7.99317291701887,8.03114292929929,8.08161580178493,7.76403095365202,7.77096403331429,7.68950640853356,8.06769963941644,8.20098425304861,7.9493466698175,8.05195276421698,7.98548965706608,7.91506672415045,7.57841885234835,7.67753477889981,7.52919188751795,8.28294478498802,8.12220569312307,8.21644568490909,7.983545737108,7.87169596153587,7.96970757797405
"222525_s_at",9.41880199798231,9.46063164002084,9.55200510730762,9.73460481329289,9.84000533872059,9.89416053782402,9.71491698381347,9.75922013562449,9.82332075202103,9.66609850970499,9.40464395935772,9.5927587602753,9.47014828849198,9.42888966842591,9.32357714622139,9.33599838243437,9.57003772205257,9.31324750267092,9.67041379556239,9.64165041176271,9.58360978601859,9.81113076691838,10.0074557127049,9.89882770271043,9.72521173889227,9.81917922110699,9.82455372316188
"219502_at",6.78310062080614,7.0302667157639,6.91847253127608,7.8335581201503,7.88138569898009,8.14414245354767,7.72653164988206,7.59553385915294,7.94667009927242,7.09227048220554,7.23658634092795,6.92283655831598,7.3969951226239,7.58794950279355,7.51769506353744,7.68370187684217,7.61322712376477,7.47318523362151,6.98879418588012,6.64731319463682,6.53123750659412,8.1542142551631,7.78029479045291,8.09216760086025,7.51769506353744,7.55656004195109,7.38968185842421
"230178_s_at",7.41994717508701,7.46285513674716,7.48346995525855,7.68469798839566,7.70428767979172,7.58778614622613,7.75225881768033,7.71011143732894,7.63359436659859,7.47952317217273,7.1323950343514,7.29576698010878,7.60426681035526,7.56336009540695,7.42616032277116,6.73412526456203,7.16951048751907,7.09148710289417,7.47984522525256,7.59567099422401,7.52067121523465,7.45402991776975,7.65613136945797,7.40536366298322,7.20981766314132,7.40078855492194,7.26780727750461
"212406_s_at",9.26937164523916,9.23120596841976,9.26786719397012,9.46389328571606,9.55422137364722,9.52846631346742,9.63288200623114,9.63784882068766,9.61793588073203,9.36840688702367,9.18011300209473,9.12925087620262,9.12110209828655,9.0308028988561,9.30853031798137,8.99908953543563,9.51349578254432,9.19924602327892,9.28302370032595,9.45358858235786,9.31974143166188,9.61581037836265,9.72209819286146,9.70803066017082,9.69858400737617,9.73370968917424,9.74678556745913
"229359_at",7.43310352312681,7.57753310964834,7.55989637939073,7.25909455221524,7.33067878151196,7.31010007490723,7.29854665561316,7.57177822102372,7.3437188738826,7.51735514598757,7.35157120795786,7.33485696488617,6.98853940915638,7.24968681415829,7.18070685645369,6.69589646601435,6.99675804378578,6.7402020183585,7.24647342163105,7.58949232819515,7.22034136441493,7.28092077118384,7.01624236094366,7.27027283384301,6.99063952836633,6.91467313953339,7.23094709684166
"218615_s_at",8.03060972198102,8.07122972051582,8.2560793120805,8.01429513389009,8.42045356739585,8.28879173024458,8.64250096555459,8.88559644480394,8.67659197902136,8.29740307794205,8.06659489115764,8.16880625187324,8.23280586761858,8.22616472958013,8.27709663292387,8.44972807365168,8.59604976087524,8.58628853504115,8.28906044434417,8.28709763784637,8.08011907060639,8.31443442726393,8.08807414871429,8.31479675292447,8.91031836424085,8.92049940562999,9.12992639426367
"226860_at",9.7779253434431,9.85728386077704,9.742505344061,9.99124794748164,10.0616876511022,10.1780014462071,9.84455053538353,9.83139936860305,9.93050389904882,9.92142917531192,9.78564005715134,9.83314763189798,9.93621101838491,9.96879976711148,9.94702627676083,9.48174494468967,9.61665923457721,9.48167583888612,9.85728386077704,9.857932723257,9.80497937647425,10.0450322183305,10.0277044450774,10.0881418372847,9.33121468026602,9.46515821318666,9.4106342059482
"222611_s_at",6.64836304121188,6.73408534530232,6.74160635238988,7.18762247554882,7.48782569850731,7.49187692819453,7.36631752241366,7.19573127036623,7.886540405045,6.78137250319989,6.65732414358888,6.69761061293929,6.51086486552439,6.7538937361507,6.89857227102361,6.69238381674068,7.11948806888843,7.0874922780368,6.96273611278025,6.53462970320802,6.74200817796096,7.13459362235885,7.4137401735611,7.3474807770097,7.41913361364615,7.30806092861209,7.72012817738725
"219347_at",8.02112161415006,8.08363024895686,8.12819957596569,8.75267723424907,8.74069635670005,8.87409424430471,8.42386217730997,8.53100938609763,8.55266043121325,8.17982159887611,8.1039491510213,8.22051520470329,8.40271833829837,8.53244519977667,8.50821401616195,8.31621854447268,8.51024355709503,8.23040561090189,8.02459989444305,8.00970420622293,7.96384868357137,8.70678222045046,8.72642353750719,8.86340018071552,8.44308654901131,8.46720181445335,8.44586337094437
"225048_at",6.4323278379508,6.45559554433637,6.45969417753809,6.75930758507269,6.74287331120734,6.72863221530857,6.72065932747719,6.59616622635654,6.59616622635654,6.40411544122768,6.27192552333692,6.18852243728278,6.32759538663869,6.66659604495601,6.57838924200376,6.46671931119556,6.65722018355722,6.43842187765702,6.16026131172855,6.75390915295412,6.51857368319143,7.18250339085149,6.87745014191284,6.86351117707247,6.77170705340789,6.81756781313662,6.87618225198771
"1556744_a_at",7.15467135262538,7.34245033040824,7.24467691488153,6.86026708063298,6.69212535156804,6.8816645702025,6.97850981291619,6.55756098000646,7.00154975990895,7.33615816825959,7.21186967395143,7.1428126959798,6.56443014050747,6.95017968582705,6.84628168083845,6.06076382777745,6.92918322180883,7.27600737713128,6.53868981870318,6.81202617368734,6.43842187765702,6.23655759899758,6.49006167144638,6.63678599975305,6.95777364625901,6.77944110974874,7.44379884796637
"218999_at",7.95590930776758,8.02789254642834,8.03786800493442,8.39771574404235,8.42935150961999,8.46425083095574,8.66080926282958,8.7371946160505,8.79860127063879,8.01262190862556,8.02465770465252,8.10869882082441,8.46898600319584,8.35053477483661,8.25358997094937,9.43680026236705,9.62775842413568,9.38200334123794,8.0533037936851,7.9126296664947,7.85609784920818,8.7299534268338,9.26450035697098,8.95867026091916,10.362651966002,10.3605927871773,10.4389844487504
"229797_at",8.81738243901821,8.82601920913982,8.86812243353939,8.70629008196783,8.76784414237563,8.77213566581205,8.71353353650253,8.69313647235442,8.82523362680411,8.77481005339343,8.62022858841443,8.58969367985192,8.43349672841433,8.24232071031232,8.35138081594629,7.92340360377856,8.45512004125548,8.23896439974272,8.87977696824585,9.10911234426603,8.93308268614415,8.92533347545109,8.80264032014212,8.8674879831225,8.97317405355405,8.77813005790134,8.85680315511312
"1555217_at",5.61934387520696,5.8431161106387,5.68612466010398,5.34564921529033,5.1577283457919,5.01087208559082,4.92022954365872,5.58248169293165,5.09481708463921,5.25701652002076,5.80158362777901,5.52052973249813,5.79593709753305,5.43196483767086,5.76237598902125,5.63783224717189,5.65802570016019,5.86561952540098,5.56300593012264,5.67390421686297,5.58588216582515,5.52052973249813,5.22423298382952,5.18648332070398,5.52052973249813,5.21631555673717,5.15302719906465
"219754_at",8.57787698502408,8.55060671670061,8.67332447008078,8.38595394209932,8.3166586593578,8.4023642974667,8.75577717441169,8.56878951626615,8.66962889442288,8.75484614626689,8.78944108672689,8.61204894142548,8.39549199772275,8.43792342709646,8.00322912883255,8.26731965715831,8.1025069769551,8.10489467251697,8.17315645500065,8.4754075266351,8.3520334718665,7.94175559108014,7.8458592547379,8.06448000596061,8.25463197792961,8.31420120511379,8.32656745750524
"231500_s_at",6.68456790247851,6.91765899619872,6.82879087493218,6.48528349580236,6.41296929318177,6.89340432807178,6.98240235559709,6.49717642526562,6.89606475435089,6.95100978451999,6.50023022195037,6.57389228749018,6.58004415718606,7.0889507760387,6.68387119977521,6.52337010502719,6.57591156641882,6.23821192649924,6.75339970411825,6.76898993598802,6.74682267678268,6.53477125941841,6.72797386877415,6.70175068421562,6.74973092052632,6.67633172068024,6.89805401410958
